id,name,symbol,slug,infinite_supply,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,tvl_ratio,platform,self_reported_circulating_supply,self_reported_market_cap,minted_market_cap,tags,quote.USD.price,quote.USD.volume_24h,quote.USD.cex_volume_24h,quote.USD.dex_volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.slug,platform.name,platform.symbol,platform.token_address,Timestamp
1975,Chainlink,LINK,chainlink,FALSE,727099970.5,1000000000,1000000000,2017-09-20T00:00:00.000Z,2231,14,2026-04-13T13:54:00.000Z,,,,,8799032077,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",8.799032077,459000112.6,457549782.6,1450330.081,-14.046,0.72363743,0.54717206,-2.55846619,-2.32292254,3.01686972,-34.00367603,6397775963,0.2634,8799032077,,2026-04-13T13:54:00.000Z,1027,ethereum,Ethereum,ETH,0x514910771af9ca656af840dff83e8264ecf986ca,29:50.9
328,Monero,XMR,monero,TRUE,18446744.07,18446744.07,,2014-05-21T00:00:00.000Z,366,15,2026-04-13T13:54:00.000Z,,,,,6382077608,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",345.9731204,99450648.07,99450648.07,0,27.7348,-0.04720116,2.53949318,5.59880965,-2.57159443,1.48443872,-47.46821497,6382077608,0.2627,6382077608,,2026-04-13T13:54:00.000Z,,,,,,29:50.9
1,Bitcoin,BTC,bitcoin,False,20015281.0,20015281.0,21000000.0,2010-07-13T00:00:00.000Z,12601,1,2026-04-13T14:27:00.000Z,,,,,1433826886007.46,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",71636.61034823631,31273867298.878696,31254173915.703472,19693383.17522493,7.1623,0.52674178,0.80254422,3.02136277,1.16442258,5.45391954,-22.28707054,1433826886007.46,58.9142,1504368817312.96,,2026-04-13T14:27:00.000Z,,,,,,
1027,Ethereum,ETH,ethereum,True,120691023.57940784,120691023.57940784,,2015-08-07T00:00:00.000Z,11741,2,2026-04-13T14:27:00.000Z,,,,,266898811410.23,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",2211.4222209295167,14012525079.820663,13927670340.995493,84854738.82516527,-18.6945,0.4802418,0.87073508,2.58930679,6.47177881,11.4599452,-29.73282365,266898811410.23,10.9665,266898811410.23,,2026-04-13T14:27:00.000Z,,,,,,
825,Tether USDt,USDT,tether,True,184436319167.19827,188872678138.564,,2015-02-25T00:00:00.000Z,177321,3,2026-04-13T14:27:00.000Z,,,,,188885810222.01,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",1.0000695287617896,63151482046.124794,61464937123.547775,1686544922.576885,-1.1865,-0.00465689,-0.00950404,0.02935085,-0.01769922,0.05351275,0.10136129,184449142796.1,7.5788,188885810222.01,,2026-04-13T14:27:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,
52,XRP,XRP,xrp,False,61405531717.0,99985687636.0,100000000000.0,2013-08-04T00:00:00.000Z,1823,4,2026-04-13T14:27:00.000Z,,,,,133494927023.77,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",1.3351403603859926,1816160042.8583348,1815500201.965114,659840.89322094,-12.0069,0.11951331,0.67931461,-1.183224,-4.10724215,-4.13041046,-35.78438705,81985003746.33,3.3687,133514036038.6,,2026-04-13T14:27:00.000Z,,,,,,
1839,BNB,BNB,bnb,False,136356470.0,136356470.0,136356472.41,2017-07-25T00:00:00.000Z,3184,5,2026-04-13T14:27:00.000Z,,,,,81678019303.46,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",599.0036211956732,1687497197.710049,1664218904.5202467,23278293.18980188,-10.3949,0.17722518,1.11397604,-1.29683846,-8.29320885,-2.17324184,-34.13260697,81678019303.46,3.356,81678020747.06,,2026-04-13T14:27:00.000Z,,,,,,
3408,USDC,USDC,usd-coin,False,78618609069.2973,78618609069.2973,,2018-10-08T00:00:00.000Z,38693,6,2026-04-13T14:27:00.000Z,,,60901219650.23,60881477115.90216,78593123034.74,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",0.9996758269466322,8632121280.159575,6948620315.5681095,1683500964.5914738,32.7074,-0.00740078,-0.00973655,-0.00780891,-0.04195712,-0.02760498,-0.02403784,78593123034.74,3.2274,78593123034.74,,2026-04-13T14:27:00.000Z,1027.0,ethereum,Ethereum,ETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,
5426,Solana,SOL,solana,True,574520021.786189,624254539.841481,,2020-04-10T00:00:00.000Z,1117,7,2026-04-13T14:27:00.000Z,,,525236893.3,43572530430.14099,51786822822.94,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",82.95786336786063,3660992184.1575103,3660958462.100787,33722.05672336,-8.5337,0.49081696,1.09629923,0.62500714,-4.6135181,2.03896676,-41.9127036,47660953469.44,1.9572,51786822822.94,,2026-04-13T14:27:00.000Z,,,,,,
1958,TRON,TRX,tron,True,94774023593.37419,94774033199.067,,2017-09-13T00:00:00.000Z,1327,8,2026-04-13T14:28:00.000Z,,,94667886298.43,30327576571.779778,30361581537.8,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",0.32035759704379013,589223990.0905929,589160485.3533268,63504.73726598,11.5124,-0.11440218,-0.54712264,0.83711542,7.84376396,15.23978341,7.09785568,30361578460.54,1.2468,30361581537.8,,2026-04-13T14:28:00.000Z,,,,,,
74,Dogecoin,DOGE,dogecoin,True,169525503126.57907,169525503126.57907,,2013-12-15T00:00:00.000Z,1430,9,2026-04-13T14:27:00.000Z,,,,,15551561848.02,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.09173582476501793,981736870.8160423,981291661.5815867,445209.23445571,-28.7206,0.57053999,0.95276434,-1.10752292,-3.93774849,-2.25175472,-34.56851547,15551561848.02,0.6386,15551561848.02,,2026-04-13T14:27:00.000Z,,,,,,
32196,Hyperliquid,HYPE,hyperliquid,False,255832025.05165562,956045881.7045335,961671487.86,2024-07-15T10:14:50.000Z,255,10,2026-04-13T14:27:00.000Z,,,333931719.0,14141966148.280066,40488422410.89,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",42.3498737724884,225566063.43784684,187263552.18221664,38302511.25563024,-8.8069,0.370326,4.44885585,13.178719,11.8985205,36.48523668,73.07013058,10834453967.9,0.4449,40726666121.47,,2026-04-13T14:27:00.000Z,32196.0,hyperliquid,Hyperliquid,HYPE,0x0d01dc56dcaaca66ad901c959b4011ec,
3957,UNUS SED LEO,LEO,unus-sed-leo,False,920854368.9,985239504.0,,2019-05-21T00:00:00.000Z,68,11,2026-04-13T14:28:00.000Z,,,,,9972536403.46,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",10.121941277194832,412075.2244925,412075.2244925,0.0,-3.9099,0.0263042,-0.03678542,0.05308199,11.59947701,19.32109288,11.91315626,9320833846.85,0.383,9972536403.46,,2026-04-13T14:28:00.000Z,1027.0,ethereum,Ethereum,ETH,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,
2010,Cardano,ADA,cardano,False,36113714118.03928,44994545487.75309,45000000000.0,2017-10-01T00:00:00.000Z,1696,12,2026-04-13T14:28:00.000Z,,,37997904336.0,9172733923.490797,10861730429.08,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.24140104786779934,434104719.95272183,433311289.1335175,793430.81920416,-29.3186,0.3848394,0.98970863,-5.77129322,-7.57386029,-9.09580054,-39.32104272,8717888430.49,0.358,10863047154.05,,2026-04-13T14:28:00.000Z,,,,,,
1831,Bitcoin Cash,BCH,bitcoin-cash,False,20020596.875,20020596.875,21000000.0,2017-07-23T00:00:00.000Z,1150,13,2026-04-13T14:28:00.000Z,,,,,8554625444.24,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",427.29122901059515,178086742.24265248,178019000.94074538,67741.30190707,-22.9982,0.2566536,1.05950475,-2.70287856,-6.8697845,-16.90102188,-30.26475262,8554625444.24,0.3515,8973115809.22,,2026-04-13T14:28:00.000Z,,,,,,
1975,Chainlink,LINK,chainlink,False,727099970.4523478,1000000000.0,1000000000.0,2017-09-20T00:00:00.000Z,2231,14,2026-04-13T14:28:00.000Z,,,,,8799011876.72,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",8.799011876724858,469038759.8373188,467243743.39486116,1795016.44245763,-13.1701,0.15058649,0.57609008,-2.86395364,-2.31280298,3.47898486,-34.37463825,6397761275.58,0.2629,8799011876.72,,2026-04-13T14:28:00.000Z,1027.0,ethereum,Ethereum,ETH,0x514910771af9ca656af840dff83e8264ecf986ca,
328,Monero,XMR,monero,True,18446744.07370955,18446744.07370955,,2014-05-21T00:00:00.000Z,366,15,2026-04-13T14:27:00.000Z,,,,,6371983135.69,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",345.4258979376178,99216882.9601796,99216882.9601796,0.0,25.3686,-0.1656611,2.23684934,5.10269799,-2.90803112,2.06722901,-48.46900397,6371983135.69,0.2618,6371983135.69,,2026-04-13T14:27:00.000Z,,,,,,
1,Bitcoin,BTC,bitcoin,False,20015281.0,20015281.0,21000000.0,2010-07-13T00:00:00.000Z,12601,1,2026-04-13T14:27:00.000Z,,,,,1433826886007.46,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",71636.61034823631,31273867298.878696,31254173915.703472,19693383.17522493,7.1623,0.52674178,0.80254422,3.02136277,1.16442258,5.45391954,-22.28707054,1433826886007.46,58.9142,1504368817312.96,,2026-04-13T14:27:00.000Z,,,,,,2026-04-13 19:59:34.356506
1027,Ethereum,ETH,ethereum,True,120691023.57940784,120691023.57940784,,2015-08-07T00:00:00.000Z,11741,2,2026-04-13T14:27:00.000Z,,,,,266898811410.23,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",2211.4222209295167,14012525079.820663,13927670340.995493,84854738.82516527,-18.6945,0.4802418,0.87073508,2.58930679,6.47177881,11.4599452,-29.73282365,266898811410.23,10.9665,266898811410.23,,2026-04-13T14:27:00.000Z,,,,,,2026-04-13 19:59:34.356506
825,Tether USDt,USDT,tether,True,184436319167.19827,188872678138.564,,2015-02-25T00:00:00.000Z,177321,3,2026-04-13T14:27:00.000Z,,,,,188885810222.01,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",1.0000695287617896,63151482046.124794,61464937123.547775,1686544922.576885,-1.1865,-0.00465689,-0.00950404,0.02935085,-0.01769922,0.05351275,0.10136129,184449142796.1,7.5788,188885810222.01,,2026-04-13T14:27:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-04-13 19:59:34.356506
52,XRP,XRP,xrp,False,61405531717.0,99985687636.0,100000000000.0,2013-08-04T00:00:00.000Z,1823,4,2026-04-13T14:27:00.000Z,,,,,133494927023.77,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",1.3351403603859926,1816160042.8583348,1815500201.965114,659840.89322094,-12.0069,0.11951331,0.67931461,-1.183224,-4.10724215,-4.13041046,-35.78438705,81985003746.33,3.3687,133514036038.6,,2026-04-13T14:27:00.000Z,,,,,,2026-04-13 19:59:34.356506
1839,BNB,BNB,bnb,False,136356470.0,136356470.0,136356472.41,2017-07-25T00:00:00.000Z,3184,5,2026-04-13T14:27:00.000Z,,,,,81678019303.46,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",599.0036211956732,1687497197.710049,1664218904.5202467,23278293.18980188,-10.3949,0.17722518,1.11397604,-1.29683846,-8.29320885,-2.17324184,-34.13260697,81678019303.46,3.356,81678020747.06,,2026-04-13T14:27:00.000Z,,,,,,2026-04-13 19:59:34.356506
